7.464206699402101131e-02 9.942905901260273849e-02 1.127353673767450548e-02
7.787168506653077693e-02 9.689921437091725265e-02 -4.103746358638971081e-03
7.790340963871247859e-02 9.311117528266804610e-02 -4.441466275936334362e-03
7.526451829941041560e-02 8.809282182044880782e-02 7.770452554935247669e-03
7.127985838920838924e-02 8.230530021972554122e-02 2.629402643036249376e-02
7.085001949341065974e-02 1.033384866852273265e-01 1.077661281418207384e-02
7.682972137005097957e-02 1.017686493534554759e-01 -1.690718168426152967e-02
7.663448635608918758e-02 9.794670639819996749e-02 -1.618495220351812147e-02
7.639222327739961238e-02 9.409645496196644698e-02 -1.525529855895635389e-02
7.424684349567658992e-02 8.937722740955250655e-02 -5.585219804531305066e-03
7.185537103683717342e-02 8.444780407733815109e-02 5.202326830142767200e-03
6.748475615055329890e-02 7.843381462879078780e-02 2.506956821274164415e-02
6.617650870353944392e-02 3.409993944950001632e-02 2.804598575424555040e-02
7.283731285602815242e-02 3.518323896713154708e-02 -2.765026036983697644e-03
7.373807314903504939e-02 3.206421731300251876e-02 -7.209982816463678112e-03
7.376966361076600642e-02 2.828783093280690109e-02 -7.685210649257867566e-03
7.087329510719544978e-02 2.210016845054524337e-02 5.214486177676946888e-03
6.711653355629212947e-02 -3.619193734340769852e-02 1.660457616638544298e-02
6.721938137085206599e-02 -4.001214803867442216e-02 1.566610103439691759e-02
6.699154261619813533e-02 -4.421573580913645829e-02 1.621964937042597033e-02
7.239595536262757869e-02 1.052696548242081920e-01 -1.391759151626226210e-02
7.345141951114900203e-02 1.019093163151253978e-01 -1.883414024520513319e-02
7.323076311619050593e-02 9.808619616813557540e-02 -1.801558965850469374e-02
7.277451936275727840e-02 9.415507613010304366e-02 -1.614626878905889296e-02
7.135560099155671687e-02 8.977973757572071944e-02 -9.957280103450982800e-03
6.915759030849702449e-02 8.498312829322712814e-02 -2.774857919275453000e-04
6.698231879741914363e-02 8.010354934520619308e-02 9.286317880862982044e-03
6.225891891987092586e-02 3.810343442745106612e-02 2.781543498825433947e-02
6.906208876640565486e-02 3.903813956565754806e-02 -2.969350759273736706e-03
7.195955995590455623e-02 3.736657200641529952e-02 -1.625463003326055311e-02
7.185143713028199763e-02 3.352466522045033370e-02 -1.608821386504766249e-02
7.046157602340943904e-02 2.867231069393055831e-02 -1.019736761260625624e-02
6.946644667656190486e-02 2.407919166870015060e-02 -6.084527913814752331e-03
6.638151887924439998e-02 1.771356461830037032e-02 7.355783041232855091e-03
6.786160651714570613e-02 -2.717314364128214921e-02 -4.069592897182672253e-03
6.867060545952088924e-02 -3.011755348854167069e-02 -8.112099115139215222e-03
6.876124922306306453e-02 -3.383701743297679032e-02 -8.970465604549615612e-03
6.635192517311341853e-02 -4.042541684322459306e-02 1.250538881534368763e-03
6.327158693344361873e-02 -4.790197016410929765e-02 1.442531114410761095e-02
5.917050425083406062e-02 -9.693412186317545975e-02 2.665856843780878283e-02
6.492360416919953914e-02 -9.274054767303568925e-02 7.781124670446226688e-04
6.506146971256501765e-02 -9.643529059105021561e-02 -3.992580812036683469e-04
6.411034349472291560e-02 -1.017245173614512166e-01 3.199372347110540638e-03
6.098893765480287166e-02 -1.102906584899912557e-01 1.630786424469354845e-02
6.787251416713960261e-02 1.050073832113255778e-01 -1.084574693847295546e-02
6.950325254471070857e-02 1.018343113202561656e-01 -1.819350952315923475e-02
6.881697956592805476e-02 9.782633481807606612e-02 -1.534536117721196913e-02
6.736796084911592097e-02 9.347626863307850753e-02 -9.149637166744439831e-03
6.644976619751222224e-02 8.929510711021321212e-02 -5.301442090755670300e-03
6.455873433620698543e-02 8.463479874915974532e-02 2.815995271915228138e-03
6.323078755409486384e-02 8.016246853656666671e-02 8.443985040897161731e-03
6.094141785175569148e-02 3.991711436099903976e-02 1.586386924576166368e-02
6.800100688011415095e-02 4.098491667098896896e-02 -1.538690561462041639e-02
6.831355873615510554e-02 3.744747041053669845e-02 -1.706459755111333632e-02
6.808470670253999324e-02 3.351886866874592696e-02 -1.637825006652471327e-02
6.678493801624543758e-02 2.875802217311757003e-02 -1.101329559493657850e-02
6.480400744945771785e-02 2.340519724674122726e-02 -2.680685464626519909e-03
6.277160827190644832e-02 1.792788801975148116e-02 5.861554201358587513e-03
5.757476870090730281e-02 9.734231217574051964e-03 2.822110420059564806e-02
6.403406445057160945e-02 -2.332327963523966874e-02 -4.009332601314752331e-03
6.668483201534516902e-02 -2.434748114757639970e-02 -1.597466701675054335e-02
6.550074104339845271e-02 -2.941445709877116288e-02 -1.127263540435430311e-02
6.506561223537690730e-02 -3.370356263332469071e-02 -9.835925046688287487e-03
6.319156769783265681e-02 -3.962956072502238358e-02 -2.164211217647760144e-03
6.252484504253633113e-02 -4.424978496246440018e-02 2.542472441137144656e-04
5.691476646930940242e-02 -5.466715695076090897e-02 2.408954864334467150e-02
5.545457188160188289e-02 -9.250770212822062577e-02 2.558115487884882189e-02
6.276968602211244197e-02 -8.645075263195139970e-02 -6.493713800197808972e-03
6.392388526470429988e-02 -8.869684936218363847e-02 -1.201858753371831678e-02
6.352502588302857967e-02 -9.309704305343730057e-02 -1.086404556441900038e-02
6.267008666069276424e-02 -9.816981555633647050e-02 -7.758583966976373425e-03
6.045751754314668269e-02 -1.052603542964945516e-01 1.165006216281683216e-03
5.704550925762422176e-02 -1.142194986503611287e-01 1.521501308273676134e-02
6.182684484989411922e-02 1.042376972574700633e-01 -1.363422815090387097e-03
6.301680687935121150e-02 1.008454590875615398e-01 -6.660904828792779675e-03
6.197070066005952449e-02 9.664833842105763351e-02 -2.326872293239801159e-03
6.263752762348420711e-02 9.309836028404133712e-02 -5.384948198085992566e-03
6.177618090183503718e-02 8.892940281219380294e-02 -1.866426412349908581e-03
6.065591160328157039e-02 8.461045025176899825e-02 2.756807859653265247e-03
5.948335413009889217e-02 8.022147713489430343e-02 7.594142015689642200e-03
5.715092007190950008e-02 3.999868331737416183e-02 1.500282054733637072e-02
6.195688728363282771e-02 3.940859733409779464e-02 -5.928125325924127331e-03
6.436233703167207332e-02 3.730845747775929366e-02 -1.655569309402105116e-02
6.401272598774201961e-02 3.329043386764424239e-02 -1.537170643020269178e-02
6.200467530758149715e-02 2.801001368350880538e-02 -7.089760247951715222e-03
5.904739085705049129e-02 2.191330788917439376e-02 5.242977197879583606e-03
5.886585001022584529e-02 1.789918838329213058e-02 5.671773012393743763e-03
5.614905540020234676e-02 1.181310711688893234e-02 1.694217687439325548e-02
5.378801111252076717e-02 -2.588742674999339188e-02 2.338049178909662462e-02
6.280000988514192195e-02 -2.066778840236765946e-02 -1.544507974792119764e-02
6.301615122825868220e-02 -2.423011960201365556e-02 -1.679888004470464491e-02
6.180830780536897273e-02 -2.929416002445323075e-02 -1.210155719924566053e-02
6.147400025398500056e-02 -3.346246184520823563e-02 -1.113113397765752577e-02
5.976756397754914851e-02 -3.915632964782816972e-02 -4.339661542659967175e-03
5.877283696205384822e-02 -4.412080051117045487e-02 -5.859994332849671750e-04
5.601285878689057918e-02 -5.114367307834727372e-02 1.064673429321649767e-02
5.088925842315919490e-02 -8.921865822486979569e-02 2.812233930420282579e-02
5.888762060673005672e-02 -8.262312115841013993e-02 -6.190445367580621472e-03
6.053376678497560115e-02 -8.426400722675425614e-02 -1.368054384399053358e-02
6.079504374534852595e-02 -8.773265482597453202e-02 -1.533242696929570936e-02
5.956143621475465388e-02 -9.326700569801432694e-02 -1.069512600112554335e-02
5.892530564338929744e-02 -9.800909163169962968e-02 -8.585419599300592175e-03
5.657031122715242000e-02 -1.052352905433664998e-01 7.405615408361265750e-04
5.342294756443269343e-02 -1.137071073215494832e-01 1.337483888458612658e-02
5.671245340378053279e-02 1.038108311433305064e-01 3.770384844058782825e-03
5.716713253528840633e-02 1.001227974731435100e-01 1.683089788669378528e-03
5.720177773506410213e-02 9.629634319133656417e-02 1.361165102237493763e-03
5.704585198433168025e-02 9.239656029529469405e-02 1.834843214267523059e-03
5.689783875019319148e-02 8.849418459720509444e-02 2.266261633151800403e-03
5.688930038482911677e-02 8.464694319553273116e-02 2.100322302097112903e-03
5.535816136867768855e-02 8.010678289718525802e-02 8.347246702426702747e-03
5.213955525429017634e-02 3.927551506347554122e-02 1.928440099548700548e-02
5.649379376442201228e-02 3.828984795398610030e-02 6.757712919652769656e-04
5.833775285751588435e-02 3.572985826320546066e-02 -7.382240239864557019e-03
5.766477171451814265e-02 3.143884538001912032e-02 -4.873719159847467175e-03
5.731328312427766414e-02 2.735828159637349044e-02 -3.724958841091363659e-03
5.544049028427369685e-02 2.211118040866749679e-02 3.797087724918157825e-03
5.527471486599214168e-02 1.811699865646260177e-02 4.145715292209417591e-03
5.234697941810853572e-02 1.191225944347279464e-02 1.606336599182489611e-02
