6.755680887121992551e-02 -1.067793935796878257e-01
5.948279849107171446e-02 -1.100087322654866306e-01
5.563489921971298546e-02 -1.094267847520156989e-01
5.285846650175222289e-02 -1.077910230742026992e-01
4.078492064600870194e-03 -1.067391216895730854e-01
-3.674156918016113684e-03 -1.110624470614763187e-01
-8.747044789490230829e-03 -1.119745839005016619e-01
-9.416355494629161799e-03 -1.066489600508868096e-01
-6.475340427157028067e-02 -1.097796112260057688e-01
-6.914266620362849447e-02 -1.097105603144597902e-01
-7.321251297666295232e-02 -1.087439207799786867e-01
7.065791396993793827e-02 -1.036572553023360765e-01
6.318536224355389419e-02 -1.063677197705358568e-01
5.665846893123080430e-02 -1.083151227838945740e-01
5.223901881368268885e-02 -1.083311224727626088e-01
4.907022420135145890e-02 -1.071207637798698986e-01
4.842435776638112643e-02 -1.033146987967901026e-01
8.495630244992476501e-03 -1.024816197452726035e-01
4.754920462767616590e-04 -1.071265434534160177e-01
-4.562004803395164343e-03 -1.079928877840353879e-01
-1.056131588058816830e-02 -1.102827633471612223e-01
-1.330936403704005219e-02 -1.079706300454196938e-01
-1.388139761511814757e-02 -1.021889849292809821e-01
-6.115258815554502903e-02 -1.074650616246715373e-01
-6.621237554324499452e-02 -1.092077849899183301e-01
-7.091866679667954698e-02 -1.102297617989259071e-01
-7.519463217074318084e-02 -1.101638164765799122e-01
-7.761014668398864835e-02 -1.043774732665984223e-01
7.622873295315034381e-02 -9.831852752114096650e-02
7.007735335421474976e-02 -9.979811640553490348e-02
6.286012705620352969e-02 -1.023458204464055415e-01
5.660756274857805387e-02 -1.040840764058922480e-01
5.219038391990663689e-02 -1.041012844715503566e-01
4.798855729138701981e-02 -1.039046914064342825e-01
4.837904341721566831e-02 -9.897067913401497163e-02
1.424360403245202543e-02 -9.652368925026126589e-02
5.487366289578835335e-03 -1.020505832743119623e-01
-8.218776368380333356e-05 -1.036058631148326636e-01
-5.466102433273663068e-03 -1.050055283452118460e-01
-1.057876567631868374e-02 -1.061096849599980768e-01
-1.424006824602665373e-02 -1.051175666326426422e-01
-1.762623839325763025e-02 -1.036291095677988189e-01
-1.896538049196234629e-02 -9.873135868908643198e-02
-5.568373907517440435e-02 -1.007205376822721821e-01
-6.147877242413099519e-02 -1.040505721933446259e-01
-6.654193758310585072e-02 -1.058967327983368623e-01
-7.108014947221920343e-02 -1.065432013854129695e-01
-7.534308027577064915e-02 -1.064768128830826110e-01
-7.862536424414408309e-02 -1.033250439532817921e-01
7.489965772578040248e-02 -9.512716473203298995e-02
7.001822293546419718e-02 -9.547524747471058948e-02
6.320029444594761625e-02 -9.770073174133139804e-02
5.850435734266605514e-02 -9.794423664370795202e-02
5.293316780057343018e-02 -9.908044359621691333e-02
4.864860458145685296e-02 -9.894885505806130799e-02
5.179333184842650761e-02 -9.098651611443572818e-02
1.421447333193862420e-02 -9.213794186591942048e-02
4.753716960962279213e-03 -9.874191457503786462e-02
-1.057798332225218674e-04 -9.938112182948986850e-02
-4.642076158173315779e-03 -9.960164352565460677e-02
-9.019198513323599745e-03 -9.960411748088657258e-02
-1.334175602199506004e-02 -9.952602182124963004e-02
-1.622806956047678772e-02 -9.716306833179964852e-02
-1.924043637755993783e-02 -9.483359066253276015e-02
-5.567873743442045692e-02 -9.644198292151880125e-02
-6.105923217204399511e-02 -9.882140435432910930e-02
-6.619327198222715869e-02 -1.008408097675495413e-01
-7.080818363680249639e-02 -1.016665762092349851e-01
-7.508548793471141181e-02 -1.015992801666878026e-01
-7.860969883344354203e-02 -9.910924139129220767e-02
7.756187910720704903e-02 -8.823848628115112114e-02
7.000802032253375384e-02 -9.110988673656544856e-02
6.519430892434906200e-02 -9.141897992203393275e-02
5.883600132806385968e-02 -9.329494431616633388e-02
5.452349325809905528e-02 -9.315773164274909757e-02
5.180007974034694929e-02 -9.134503591416116841e-02
5.977702869182178157e-03 -9.278797012903439168e-02
6.149152974032534493e-04 -9.410479985377651069e-02
-3.918395689036493525e-03 -9.429546531990394553e-02
-8.583185265850381759e-03 -9.470093445908540908e-02
-1.290501425377499171e-02 -9.460016386472913652e-02
-1.528095948588217845e-02 -9.133478917374092398e-02
-5.495363398268759969e-02 -9.043509965522548988e-02
-6.029060050059793091e-02 -9.266447601046720606e-02
-6.521024239821036905e-02 -9.404119216293267691e-02
-6.964394611410423819e-02 -9.420612018163268542e-02
-7.412356050211379999e-02 -9.453958394510227070e-02
-7.845250326416090825e-02 -9.443336808602180443e-02
7.308584604626068570e-02 -8.371514565629349647e-02
6.566402312517853612e-02 -8.658331853007739110e-02
6.078568821445318182e-02 -8.697299875972790140e-02
5.668639281149810000e-02 -8.656488183484128962e-02
7.685513486215512016e-03 -8.608417024961335928e-02
1.592823792162260423e-03 -8.841438663973177903e-02
-2.901552406343703427e-03 -8.850759150498591077e-02
-7.261539890264677097e-03 -8.840204758204121827e-02
-1.090569308214513027e-02 -8.714578801721839518e-02
-5.944373389829073207e-02 -8.622617032846970064e-02
-6.441803579564975291e-02 -8.765927021104802375e-02
-6.922136904053656503e-02 -8.877955843616734677e-02
-7.359317330929086853e-02 -8.870939562383771404e-02
-7.690706803237905287e-02 -8.509025202427396295e-02
4.606316115204309690e-03 -7.965408466312812186e-02
-1.161261913095540388e-03 -8.155259032162417987e-02
-4.302567095528458604e-03 -7.943277856951226623e-02
-6.380021005208826035e-02 -8.168175018348462768e-02
-6.836063733327350789e-02 -8.199881021048417706e-02
-7.244504249790438555e-02 -8.084678071375889230e-02
-5.717189145687335411e-02 -4.961820574132062844e-02
-5.892724511616247163e-02 -5.056730056607381535e-02
-6.170479746488166661e-02 -4.517312337695537222e-02
6.802064665123333520e-02 -4.448949573646718281e-02
6.362226236005265323e-02 -4.432293835734218285e-02
6.053138519004865742e-02 -4.251531715173741816e-02
1.564417021546677983e-04 -4.451468350075558911e-02
-5.084855612052542433e-03 -4.586094886873605392e-02
-7.186719686605546990e-03 -4.132364732333372592e-02
-5.285980781970679721e-02 -4.160598518588046885e-02
-5.892962941832096541e-02 -4.630883983717866414e-02
-6.336048413933161039e-02 -4.622557324619946256e-02
-6.806053784385122929e-02 -4.707141375158285790e-02
7.022408519224197787e-02 -4.286217476572749124e-02
6.520702944252297628e-02 -4.351040247686852047e-02
5.804626701488623669e-02 -4.685747168851065597e-02
5.376370536293161723e-02 -4.669606458506554009e-02
5.080358224615279250e-02 -4.480612413795240223e-02
2.596027514524465885e-03 -4.378451590817604433e-02
-2.990638452842885910e-03 -4.585483452906806423e-02
-8.460538869267215586e-03 -4.784851560512633217e-02
-1.129289082774928739e-02 -4.487082748340606025e-02
-1.172506170051793375e-02 -3.686147869396640131e-02
-5.286605981926619652e-02 -3.727370434013300288e-02
-5.896693212852479465e-02 -4.216548207392038089e-02
-6.378693634623958109e-02 -4.338935083714805241e-02
-6.950642038065071859e-02 -4.794820054050059899e-02
-7.259965682619265448e-02 -4.323216875263414388e-02
7.862536424414412473e-02 -3.386033846298885236e-02
7.013302722442832371e-02 -3.861753398338515358e-02
6.497831944078008570e-02 -3.945199963756879091e-02
5.796277485847555616e-02 -4.268213251624156795e-02
5.368323905191072637e-02 -4.251852673591922926e-02
5.038485597508034208e-02 -4.104852012157179930e-02
4.961114992490235631e-02 -3.608246852055205928e-02
8.396183560415038799e-03 -3.713564646010805714e-02
1.892044178805583898e-03 -4.074072579941560163e-02
-4.197833895466285964e-03 -4.381918367114380486e-02
-8.852532048206927795e-03 -4.437207147912199806e-02
-1.258857833663325383e-02 -4.315471792205011897e-02
-1.452426541650370800e-02 -3.817456937131608052e-02
-5.448698273105571227e-02 -3.782243280444456263e-02
-5.938819289194194329e-02 -3.925557888305857002e-02
-6.508374891844700971e-02 -4.354634224345789451e-02
-6.962254403141523995e-02 -4.423058206777732287e-02
-7.382683701105177687e-02 -4.373102298987945752e-02
-7.700142047541244650e-02 -3.893683165029236670e-02
7.822859230774374673e-02 -2.990429869225020437e-02
7.163169947619768552e-02 -3.241908367975136068e-02
6.489267703332196602e-02 -3.522521985414145407e-02
5.962748007868171746e-02 -3.626087035645788464e-02
5.461026173822990798e-02 -3.701927891098522744e-02
5.060993132633249958e-02 -3.644403410516303121e-02
1.594868472419101041e-02 -2.755295398604643009e-02
7.960136862738002167e-03 -3.356196745269417886e-02
