9.226677083130119250e-02 1.036407874559898933e-02
9.277920410627081560e-02 9.295328675320730163e-03
8.783307917166985335e-02 1.050523584012525748e-02
8.841512232160948781e-02 9.434685887172625240e-03
7.253977381617637832e-02 -7.986132437417663155e-02
7.264031261127971983e-02 -8.314753911560904265e-02
7.285607509038538598e-02 -8.581150581280086453e-02
7.278557109591093921e-02 -8.992703503693078027e-02
7.195890067944973878e-02 -9.802960698667043116e-02
7.174144583947809906e-02 4.459162517987829560e-02
7.347443807097039925e-02 4.572012873453330795e-02
7.338583111031142525e-02 4.153337350441504983e-02
7.289141626886726233e-02 3.608497494689099500e-02
7.182465954156043442e-02 2.876463648859588218e-02
6.884940211722566372e-02 -2.570586684009933467e-02
7.019503502580153043e-02 -2.438197314906176069e-02
6.997448501239922347e-02 -2.916269573414167690e-02
6.942988166827303298e-02 -3.527676338308839005e-02
6.822577570959938165e-02 -7.551861921390824739e-02
6.935474083672750478e-02 -7.407971895544621099e-02
6.951015558196138588e-02 -7.711114460626189437e-02
6.939672935776482199e-02 -8.140139172794259859e-02
6.918503520224665582e-02 -8.616874342909401630e-02
6.837999832709085180e-02 -9.386749367351678031e-02
6.750242665591764391e-02 -1.020078058221851325e-01
6.746152906535465843e-02 4.906641670027886426e-02
6.950175319867789303e-02 4.267802976534339210e-02
6.906439524774821148e-02 3.749702041427950550e-02
6.854338947553523242e-02 3.202812595466224266e-02
6.740857735326261091e-02 2.464886627626458951e-02
6.456478872327056640e-02 -1.688633503114579312e-02
6.640690465754636729e-02 -1.434725049743819196e-02
6.753791639004259884e-02 -1.415937926800440311e-02
6.723941824940361800e-02 -1.910317453898677589e-02
6.634101820431277663e-02 -2.631879588612308710e-02
6.583694534423376044e-02 -3.212303790236991502e-02
6.524506423962898871e-02 -3.831173977442151046e-02
6.413430777827588969e-02 -7.407884386729572668e-02
6.506305145558534397e-02 -7.387673527336464929e-02
6.572310600086103682e-02 -7.474963245409557699e-02
6.489723162542355983e-02 -8.600377832744897366e-02
6.383217798173557167e-02 -9.468542588673586891e-02
6.351768526701806472e-02 -9.997093801885888198e-02
6.373741174991533198e-02 5.082506797618756289e-02
6.529138066941221619e-02 4.282269333703984937e-02
6.477664092388094041e-02 3.749028324381747934e-02
6.428494471444343161e-02 3.217586487167962278e-02
6.350816225273073212e-02 2.600825145855923531e-02
6.216222962997014490e-02 -9.978702455011520533e-03
6.357599435877202276e-02 -9.195404657595789358e-03
6.334143065397683514e-02 -1.772584424070138692e-02
6.291746011342409794e-02 -2.307067902693604733e-02
6.234077000495852339e-02 -2.899549727743188504e-02
6.144015401049924413e-02 -3.614722079308411301e-02
6.081829212723158240e-02 -4.235710820120859588e-02
5.855523417389888602e-02 -7.884784599346493505e-02
6.064942795086551014e-02 -7.418615284457746872e-02
6.094819515332138699e-02 -7.678105169522385365e-02
6.109619153809320302e-02 -7.996850410020002464e-02
6.019938963532847631e-02 -8.759914592236145436e-02
5.987349837609964170e-02 -9.283822199021336818e-02
5.916012901078161051e-02 -9.979801329826666623e-02
5.940933085355945553e-02 5.097371308418053443e-02
6.147274305833548558e-02 5.183874108418397297e-02
6.084770192773040348e-02 4.237917993562826530e-02
6.049483938415965711e-02 3.751375929067302106e-02
6.001908778881199363e-02 3.230083559957425826e-02
5.921093425228683010e-02 2.616035190687732853e-02
5.800511159838136338e-02 -9.311320123820373759e-03
5.934912646324812940e-02 -9.038996684719980898e-03
5.900292764168728332e-02 -1.793260596012232963e-02
5.852880662564336617e-02 -2.338649478213165878e-02
5.844476273970998503e-02 -2.756327377460486908e-02
5.711956001067902688e-02 -3.598333685838683849e-02
5.646735658339685493e-02 -4.219132637721791784e-02
5.240225746713510213e-02 -8.934231064348459317e-02
5.571422812222268095e-02 -8.037489927554961056e-02
5.628013703441589466e-02 -8.200803815331947355e-02
5.589139335862727126e-02 -8.742601004453948166e-02
5.514365822756325114e-02 -9.433836882055779416e-02
5.396278752876424584e-02 -1.031055179150736079e-01
5.711816538005830279e-02 5.162922462616469782e-02
5.703758941664497512e-02 4.746642935940523222e-02
5.634042805611569338e-02 4.184835636455675606e-02
5.596135130651463258e-02 3.693910258948411574e-02
5.520186126030428297e-02 3.106270194529688750e-02
5.375916651057873613e-02 2.339593439669282460e-02
5.169183062968114167e-02 -1.502909810687696329e-02
5.490629833400346299e-02 -9.531094946922788816e-03
5.483865031627946363e-02 -1.365558009728740432e-02
5.455392141690664637e-02 -1.844449253640550318e-02
5.413268440316915120e-02 -2.367795975891886021e-02
5.395007854690315324e-02 -2.818152484917363018e-02
5.268864476003127378e-02 -3.618091175423340800e-02
4.782293655472887733e-02 -9.346593433946255580e-02
5.133199555994596985e-02 -8.431368072296482885e-02
5.128008270206273894e-02 -8.841739625046025897e-02
4.961343369626480121e-02 -9.876099711893489286e-02
5.089784967391736137e-02 4.337049413626992145e-02
5.179082105678170511e-02 4.129209750882022884e-02
5.074011339539038351e-02 3.486350214559202215e-02
4.948006965236192295e-02 2.785269891962180791e-02
4.720715373601058057e-02 -1.916753970479728036e-02
4.988805875438574039e-02 -1.556122076100780426e-02
4.935771104140555809e-02 -2.107517869172370606e-02
4.887762465570369419e-02 -2.647893762762934533e-02
4.842868927033143478e-02 -3.182278520098824615e-02
4.591563379500799430e-02 -4.352774535329247824e-02
4.186245160874556975e-02 -2.982123287354278632e-02
4.179958865902107246e-02 -3.413901910423703528e-02
4.153133648587540444e-02 -3.904061821060132026e-02
2.783643169829574243e-02 4.030714701826529529e-03
2.671555272584501609e-02 -2.456182106044551509e-03
2.353017841427073806e-02 4.207801411748898594e-03
2.236828364091751620e-02 -2.276227785634162785e-03
1.915055595283844322e-02 -1.310491496301561913e-02
6.870640142254760829e-03 -8.844596329958709369e-02
1.146012064093626659e-02 -8.120210580841459580e-02
